Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2018","2018","ha","86266","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2018","2018","kg/ha","7766.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2019","2019","ha","82878","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2019","2019","kg/ha","8140.1","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","82425","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","kg/ha","8208.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2021","2021","ha","83856","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","kg/ha","8028.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","83053","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","kg/ha","8189","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2023","2023","ha","83111","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2023","2023","kg/ha","8141.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2024","2024","ha","83340","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","8119.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01317","Papayas","2015","2015","ha","8753","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01317","Papayas","2015","2015","kg/ha","13856.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01317","Papayas","2016","2016","ha","8683","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01317","Papayas","2016","2016","kg/ha","13599.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01317","Papayas","2017","2017","ha","9132","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01317","Papayas","2017","2017","kg/ha","12366.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01317","Papayas","2018","2018","ha","9105","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01317","Papayas","2018","2018","kg/ha","14765.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01317","Papayas","2019","2019","ha","8800","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01317","Papayas","2019","2019","kg/ha","11937.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01317","Papayas","2020","2020","ha","7554","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01317","Papayas","2020","2020","kg/ha","14604.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01317","Papayas","2021","2021","ha","5433","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01317","Papayas","2021","2021","kg/ha","14991.2","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01317","Papayas","2022","2022","ha","6052","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01317","Papayas","2022","2022","kg/ha","12629.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01317","Papayas","2023","2023","ha","7371","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01317","Papayas","2023","2023","kg/ha","12245.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01317","Papayas","2024","2024","ha","7722","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01317","Papayas","2024","2024","kg/ha","13019.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01345","Peaches and nectarines","2015","2015","ha","44","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01345","Peaches and nectarines","2015","2015","kg/ha","18045.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01345","Peaches and nectarines","2016","2016","ha","43","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01345","Peaches and nectarines","2016","2016","kg/ha","10116.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01345","Peaches and nectarines","2017","2017","ha","43","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01345","Peaches and nectarines","2017","2017","kg/ha","7177.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01345","Peaches and nectarines","2018","2018","ha","40","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01345","Peaches and nectarines","2018","2018","kg/ha","5792.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01345","Peaches and nectarines","2019","2019","ha","27","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01345","Peaches and nectarines","2019","2019","kg/ha","6912.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01345","Peaches and nectarines","2020","2020","ha","18","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01345","Peaches and nectarines","2020","2020","kg/ha","7905.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01345","Peaches and nectarines","2021","2021","ha","8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01345","Peaches and nectarines","2021","2021","kg/ha","3842.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01345","Peaches and nectarines","2022","2022","ha","36","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01345","Peaches and nectarines","2022","2022","kg/ha","7314.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01345","Peaches and nectarines","2023","2023","ha","8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01345","Peaches and nectarines","2023","2023","kg/ha","4625","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01345","Peaches and nectarines","2024","2024","ha","100","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01345","Peaches and nectarines","2024","2024","kg/ha","16550","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01342.01","Pears","2015","2015","ha","354","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01342.01","Pears","2015","2015","kg/ha","12240.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01342.01","Pears","2016","2016","ha","254","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01342.01","Pears","2016","2016","kg/ha","16818.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01342.01","Pears","2017","2017","ha","212","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01342.01","Pears","2017","2017","kg/ha","8926","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01342.01","Pears","2018","2018","ha","193","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01342.01","Pears","2018","2018","kg/ha","6494.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01342.01","Pears","2019","2019","ha","171","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01342.01","Pears","2019","2019","kg/ha","5491.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01342.01","Pears","2020","2020","ha","149","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01342.01","Pears","2020","2020","kg/ha","6455.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01342.01","Pears","2021","2021","ha","172","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01342.01","Pears","2021","2021","kg/ha","6598.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01342.01","Pears","2022","2022","ha","155","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01342.01","Pears","2022","2022","kg/ha","9336.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01342.01","Pears","2023","2023","ha","170","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01342.01","Pears","2023","2023","kg/ha","12158.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01342.01","Pears","2024","2024","ha","166","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01342.01","Pears","2024","2024","kg/ha","10391.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01242","Peas, green","2015","2015","ha","11400","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01242","Peas, green","2015","2015","kg/ha","4658.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01242","Peas, green","2016","2016","ha","11026","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01242","Peas, green","2016","2016","kg/ha","4800.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01242","Peas, green","2017","2017","ha","5900","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01242","Peas, green","2017","2017","kg/ha","4237.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01242","Peas, green","2018","2018","ha","8708","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01242","Peas, green","2018","2018","kg/ha","7288.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01242","Peas, green","2019","2019","ha","9022","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01242","Peas, green","2019","2019","kg/ha","8104.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01242","Peas, green","2020","2020","ha","9157","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01242","Peas, green","2020","2020","kg/ha","8184.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01242","Peas, green","2021","2021","ha","16589","I","Value imputed by a receiving agency",""
